931,검둥이 이야기,흰둥이 윤필 작가가 그려내는 또 하나의 가슴 절절한 이야기,윤필,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30D5C0218FD0001,9.73776908,http://webtoon.daum.net/webtoon/view/blackdogstory,다음 웹툰,완결,"흰둥이, 윤필, 작가, 내, 하나, 가슴, 이야기"
932,피노키오,행복해지고 싶은 사람들과 한 소년의 행복찾기!,마루,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B03DD0452300002,9.726642187,http://webtoon.daum.net/webtoon/view/pinocchio,다음 웹툰,완결,"행복, 사람, 소년, 행복"
933,바람을 가르며,조선시대 샴쌍둥이로 태어나 무장이 된 남자의 치열한 삶,이강산,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30DF2022EC20001,6.786089239,http://webtoon.daum.net/webtoon/view/baram,다음 웹툰,완결,"조선, 시대, 샴쌍둥이, 무장, 남자, 치열, 삶"
934,다이아몬드 더스트,'라스트' 강형규가 선보이는 흔하지 않은 사랑 이야기,강형규,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD9C0275E20001,9.619139681,http://webtoon.daum.net/webtoon/view/diamonddust,다음 웹툰,완결,"라스트, 강형규, 사랑, 이야기"
935,사일런트 스마일,"아이들에게 번져가는 조용한 웃음, 그리고 마주한 충격적인 세계",심군,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD220466C80001,9.221214869,http://webtoon.daum.net/webtoon/view/silentsmile,다음 웹툰,완결,"아이, 웃음, 충격, 세계"
936,3M,연인에게로 가는 길을 잃고 헤매는 사람들의 사랑 이야기,강도하,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C315340143910001,5.831818182,http://webtoon.daum.net/webtoon/view/3m,다음 웹툰,완결,"연인, 길, 사람, 사랑, 이야기"
937,헌티드 스쿨,학원기이야담의 시초를 만나다..흥미진진 학교 괴담 사냥이 시작된다!,계란계란,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CC79061D700003,9.541271001,http://webtoon.daum.net/webtoon/view/huntedschool,다음 웹툰,완결,"학원, 기이, 야담, 시초, 흥미, 진진, 학교, 괴담, 사냥, 시작"
938,세상 밖으로,동네 친구들의 뜻하지 못한 사건. 휘말려버리다.,조금산,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFDF2026AD70003,9.747535154,http://webtoon.daum.net/webtoon/view/outsider,다음 웹툰,완결,"동네, 친구, 뜻, 사건"
939,커밍업!,기선작가가 선보이는 본격 걸그룹 만들기 프로젝트!,기선,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C04BA80165890001,9.408775253,http://webtoon.daum.net/webtoon/view/commingup,다음 웹툰,완결,"기선, 작가, 걸, 그룹, 프로젝트"
940,그루밍 선데이,Hun 작가와 작은 고양이 알콩달콩 동거 이야기,Hun,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5549C2280404FB0006,9.649312896,http://webtoon.daum.net/webtoon/view/groomingsunday,다음 웹툰,완결,"작가, 고양이, 동거, 이야기"
941,돼지고기 동동,오동통한 네가 좋아..돼지고기의 치명적인 매력에 풍덩~,조경규,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30DCF025C0F0001,7.404954499,http://webtoon.daum.net/webtoon/view/dongdong,다음 웹툰,완결,"네, 돼지고기, 치명, 매력"
942,한여름밤의 꿈,"숲, 소년 그리고 한여름의 꿈이 시작되는 순간의 이야기",김용회,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C308700234B20001,9.787112011,http://webtoon.daum.net/webtoon/view/summerdream,다음 웹툰,완결,"숲, 소년, 여름, 꿈, 시작, 순간, 이야기"
943,영혼을 위한 드래곤 수프,당신의 마음을 풍족하게 해 줄 기상천외한 동화나라 이야기!,헤드플레이,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30ECA021B3B0001,9.308056872,http://webtoon.daum.net/webtoon/view/dragonsoup,다음 웹툰,완결,"당신, 마음, 기상천외, 동화, 나라, 이야기"
944,나쁜 여자들,나를 미치게 만드는 그녀..나쁜 여자들의 진정한 사랑 찾기,미소,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30EF50328340001,7.538893344,http://webtoon.daum.net/webtoon/view/badgirls,다음 웹툰,완결,"나, 그녀, 여자, 사랑"
945,루드비코의 만화영화,만화 작가 루드비코의 '영화로 보는 일상',루드비코,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30BE0024EBC0001,9.699329983,http://webtoon.daum.net/webtoon/view/taliofmovie,다음 웹툰,완결,"만화, 작가, 드비, 코, 영화, 일상"
946,파이팅 스타,런던올림픽? 난 우주올림픽이야!재미대통령 두엽작가의 2012 액션대작!,두엽,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554945AF0423770001,8.118012422,http://webtoon.daum.net/webtoon/view/fightingstar,다음 웹툰,완결,"런던, 올림픽, 난, 우주, 올림픽, 재미, 대통령, 엽, 작가, 액션, 대작"
947,"다시, 봄",두 번 다시 안올 그날이 되돌아 오면 당신은 무엇을 할건가요?,라라시스터,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CF3C0635EC0001,9.691416535,http://webtoon.daum.net/webtoon/view/rewind,다음 웹툰,완결,"번, 그날, 당신, 무엇, 건가요"
948,언더시티,"가상현실의 도시, 언더시티에 오신 것을 환영합니다.",쵸밥,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C7170248780001,9.514199396,http://webtoon.daum.net/webtoon/view/UNDERCITY,다음 웹툰,완결,"가상현실, 도시, 언더, 시티, 것, 환영"
949,올망동은 평화롭습니다,지구방위연구소의 악당 외전..개념찬 악당의 이상한 동네 적응기!,니나노머신,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD56027FE10001,9.543964232,http://webtoon.daum.net/webtoon/view/olmang,다음 웹툰,완결,"지구, 방위, 연구소, 악당, 외전, 개념, 악당, 이상, 동네, 응기"
950,트릭코드,미스터리한 사건들의 비밀을 밝히기 위한 추리극,환상거북,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C8650270DB0002,9.364541833,http://webtoon.daum.net/webtoon/view/tric,다음 웹툰,완결,"미스터리, 사건, 비밀, 추리, 극"
951,애썸,누구나 겪었을 법한 사랑과 소중한 만남에 대한 짧은 이야기,김종진,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30842020C830001,9.787234043,http://webtoon.daum.net/webtoon/view/somelove,다음 웹툰,완결,"누구, 법, 사랑, 만남, 이야기"
952,트레이스 : 향수,새로운 트레이스가 온다! 확장형 프로젝트의 거대한 시작!,김다찌,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CEB602430F0001,9.197877653,http://webtoon.daum.net/webtoon/view/traceperfume,다음 웹툰,완결,"트레이스, 확장, 프로젝트, 거대, 시작"
953,미궁의 숲,모든 것이 이상한 미궁의 숲으로 어서 오세요!,알콘,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C30898021F830001,7.11814346,http://webtoon.daum.net/webtoon/view/missingforest,다음 웹툰,완결,"것, 이상, 미궁, 숲"
954,웨이크 업 데드맨,"시체가 벌이는 순정로드무비, Daum 공모전 최우수상 수상!",김용환,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C056C902166F0001,9.443699259,http://webtoon.daum.net/webtoon/view/deadman,다음 웹툰,완결,"시체, 순정, 로드, 무비, 공모전, 최우수, 수상"
955,오세요 타로샵,국내최초 타로 실전 웹툰. 애매한 것에 대한 답이 여기에!,박강호,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C8DA0562590001,8.213793103,http://webtoon.daum.net/webtoon/view/tarotshop,다음 웹툰,완결,"국내, 최초, 타로, 실전, 웹툰, 것, 답, 여기"
956,아수라연,제각각의 사연으로 무술학교에 입학한 아이들의 성장과 엇갈린 인연에 대한 이야기,yumyum,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C94F020CF70002,8.965034965,http://webtoon.daum.net/webtoon/view/asura,다음 웹툰,완결,"제각각, 사연, 무술, 학교, 입학, 아이, 성장, 인연, 이야기"
957,노루 ,"200광년을 건너온 카메라, 인류의 마지막을 담다!",안성호,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CCB90551120002,9.743744208,http://webtoon.daum.net/webtoon/view/roedeer,다음 웹툰,완결,"광년, 카메라, 인류, 마지막"
958,청춘이 청춘일때,"내겐 아무것도 없다고 느낄 때, 그 때가 바로 청춘이다!",전상영,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CDEC0255660001,9.410810811,http://webtoon.daum.net/webtoon/view/greatyoungman,다음 웹툰,완결,"내겐, 아무것, 때, 때, 청춘"
959,황야의 무법자들,"만주벌판을 누비는 로봇 장군이, 그리고 나는 개놈이다!",X-COMIX,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CE77022C490001,9.049586777,http://webtoon.daum.net/webtoon/view/genomee,다음 웹툰,완결,"만주, 벌판, 로봇, 장군, 나, 개놈"
960,아코르,잔혹한 과거를 가진 이안과 신비한 소녀 네이가 만들어내는 가슴시린 성장동화 ,이지영,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACBCD013EA00003,9.740197641,http://webtoon.daum.net/webtoon/view/accord,다음 웹툰,완결,"잔혹, 과거, 이안, 신비, 소녀, 이, 가슴, 성장, 동화"
961,다이어터,뚱뚱한 청춘은 가라! 캐러멜 작가가 선보이는 다이어트 백서!,캐러멜,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C04A850266480001,9.709140751,http://webtoon.daum.net/webtoon/view/dieter,다음 웹툰,완결,"청춘, 캐러멜, 작가, 다이어트, 백서"
962,굿모닝 사회인 야구,기초부터 배우는 사회인 야구교본의 정석!,장이,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AC69D024BCD0001,9.48,http://webtoon.daum.net/webtoon/view/goodbaseball,다음 웹툰,완결,"기초, 사회, 야구, 교본, 정석"
963,나는 매일 그를 훔쳐본다,훔쳐보기로 사랑을 시작해버린 극소심녀의 좌충우돌 연애담,유현숙,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C38C0365810002,9.628950543,http://webtoon.daum.net/webtoon/view/peekinghim,다음 웹툰,완결,"사랑, 시작, 극, 소심, 녀, 좌충우돌, 연애담"
964,고.흔.연,고양이를 통해 만난 흔해빠질 수 있는 그와 그녀의 인연,이진아,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFC6A0145CC0001,9.598053892,http://webtoon.daum.net/webtoon/view/catcouple,다음 웹툰,완결,"고양이, 수, 그, 그녀, 인연"
965,4월의 눈을 가진 소녀,운명의 갈림길에 선 소녀를 둘러싼 미스터리 로맨스,윤지선,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C6C006503B0001,8.286458333,http://webtoon.daum.net/webtoon/view/April,다음 웹툰,완결,"운명, 갈림길, 소녀, 미스터리, 로맨스"
966,가디언스2,"가디언스의 숨겨진 힘이 폭발, 호화로운 액션을 즐겨라",ZERO BASE,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CA520255B10001,6.237951807,http://webtoon.daum.net/webtoon/view/Guardians2,다음 웹툰,완결,"가디언스, 힘, 폭발, 호화, 액션"
967,돌발영상,숨겨진 카메라에 찍혀서는 안될 것이 찍혀있다,레드렌,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CD7F0228FF0001,8.682352941,http://webtoon.daum.net/webtoon/view/dolbal,다음 웹툰,완결,"카메라, 것"
968,레이어즈 아나키,"시공을 초월한 그 곳, 레이어를 둘러싼 학원감성액션",글피,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACB440225720003,9.489882854,http://webtoon.daum.net/webtoon/view/layersanarchy,다음 웹툰,완결,"시공, 초월, 곳, 레이어, 학원, 감성, 액션"
969,오! 마이 레이스,"전쟁터와 같은 패션계, 레이스를 사랑하는 이 남자를 주목하라!",배추도사무도사,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C04E7C0209D90001,9.452307692,http://webtoon.daum.net/webtoon/view/ohmylace,다음 웹툰,완결,"전쟁터, 패션계, 레이스, 사랑, 남자, 주목"
970,어떤 교집합,게스트 하우스에서 벌어지는 세 사람의 이야기,고아라,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFCB00253770001,9.679738562,http://webtoon.daum.net/webtoon/view/intersection,다음 웹툰,완결,"게스트, 하우스, 사람, 이야기"
971,위나암림,실제 있었던 고구려 반란사건과 셰익스피어의 4대 비극인 [맥베드]가 만났다,오연,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C7C70231950001,9.504587156,http://webtoon.daum.net/webtoon/view/koguryo,다음 웹툰,완결,"실제, 고구려, 반란, 사건, 셰익스피어, 대, 비극, 맥, 베드"
972,란의 공식,"'누들누드', '아색기가'의 양영순을 기억하는가? '1001'의 양영순을 기억하는가? ",양영순,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1A0330628150002,9.629711752,http://webtoon.daum.net/webtoon/view/ran,다음 웹툰,완결,"누들, 누드, 색기, 양영순, 기억, 양영순, 기억"
973,코알랄라,먹는게 즐거운 야미 작가의 즐거운 먹부림이 시작된다!,yami ,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5624D850021ED10001,7.359676097,http://webtoon.daum.net/webtoon/view/koala,다음 웹툰,완결,"게, 야미, 작가, 먹, 시작"
974,용사에게 소중한 것,어느 용사의 대서사시,데몬제이,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CBF0064FBB0001,9.171532847,http://webtoon.daum.net/webtoon/view/nestzero,다음 웹툰,완결,"용사, 서사시"
975,빨간봉투,가질 수 없는 것들을 욕망하는 청춘들의 이야기,최호진,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACC2E066D420001,9.08062645,http://webtoon.daum.net/webtoon/view/envelop,다음 웹툰,완결,"수, 것, 욕망, 청춘, 이야기"
976,미세스 선녀,"학원가를 주름잡던 그녀, 어느날 현모양처가 되어 돌아오다!",아초,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C2CE047BEA0001,9.371183717,http://webtoon.daum.net/webtoon/view/mrssunneoer,다음 웹툰,완결,"학원, 그녀, 날, 현모양처"
977,도사랜드,제대로된 직업에는 사짜가 들어가 줘야지! 그래서 바로 도사!,두엽,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C27D0266090002,9.639817352,http://webtoon.daum.net/webtoon/view/taoistland,다음 웹툰,완결,"직업, 사짜, 도사"
978,흰둥이,오늘도 흰둥이는 사람들과 살아갑니다,윤필,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C3C17042ECF0002,9.738819794,http://webtoon.daum.net/webtoon/view/whitedog,다음 웹툰,완결,"오늘, 흰둥이, 사람"
979,바람개비 소년의꿈,바람개비 소년 '하루'는 자신을 움직여줄 수 있는 '바람'을 찾아 여행을 떠난다,강도하,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C06799020CFB0001,8.55,http://webtoon.daum.net/webtoon/view/wind,다음 웹툰,완결,"바람개비, 소년, 하루, 자신, 수, 바람, 여행"
980,낙오여군복귀기,정부 특별조치 발표! 여성 군복무 의무화 시대!,윤필,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C920036E540001,8.421236873,http://webtoon.daum.net/webtoon/view/Womensarmy,다음 웹툰,완결,"정부, 특별, 조치, 발표, 여성, 군복, 의무, 시대"
981,모든걸 걸었어,한계가 꿈을 가로막을 때 당신은 목숨을 걸 수 있겠는가,박용제,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C9DA026C860001,9.598187311,http://webtoon.daum.net/webtoon/view/allinone,다음 웹툰,완결,"한계, 꿈, 때, 당신, 목숨, 수"
982,지혜가 쫀득쫀득,어택 스타일로 배우는 쫀득쫀득한 생활의 지혜!,어택,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B05020163980001,9.222295082,http://webtoon.daum.net/webtoon/view/attackknow,다음 웹툰,완결,"어택, 스타일, 생활, 지혜"
983,순정큐피트,"누구나 필요한 것, 누구나 가슴 속에 품고 있는 그것!",오곡,http://t1.daumcdn.net/webtoon/op/d96a44c3314e733f560059ae2d7d9e15c0bd5135,9.79770388,http://webtoon.daum.net/webtoon/view/loveqpit,다음 웹툰,완결,"누구, 필요, 것, 누구, 가슴, 속, 그것"
984,비굴해도 괜찮아,대한민국을 사는 젊고 패기있는 찌질이들을 위하여! 비굴해도 괜찮아~,강모림,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACCC60248790002,9.298850575,http://webtoon.daum.net/webtoon/view/itsokay,다음 웹툰,완결,"대한민국, 찌질이, 비굴"
985,후크는 악당이다,후크는 악당이다. 대체 왜?....... 그 사건의 전말를 파헤친다!!,엄세윤,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C3FF0233C90001,9.097949886,http://webtoon.daum.net/webtoon/view/hook,다음 웹툰,완결,"후크, 악당, 사건, 전말"
986,날 좋아해줘,"좋아할 수 없을 것 같은 그들의 당부, 날 좋아해줘",김도연,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C461020EFE0001,9.219123506,http://webtoon.daum.net/webtoon/view/lovemeifyoudare,다음 웹툰,완결,"수, 것, 그, 당부, 날"
987,사춘기 메들리,"풋풋하기만 했던 고등학생 시절, 인생 최대 위기가 찾아왔다!",곽인근,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B06F80263120001,9.628540305,http://webtoon.daum.net/webtoon/view/sachungi,다음 웹툰,완결,"고등, 학생, 시절, 인생, 최대, 위기"
988,소녀K,이제껏 본적 없었던 미소녀 킬러 액션이 온다!,네스티캣,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C15A025DC30002,8.906483791,http://webtoon.daum.net/webtoon/view/killerk,다음 웹툰,완결,"적, 미소녀, 킬러, 액션"
989,남자들의 수다,이 시대를 살아가는 진짜 수컷들의 이야기,냥군,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACC6C06546A0002,8.48358209,http://webtoon.daum.net/webtoon/view/namja,다음 웹툰,완결,"시대, 수컷, 이야기"
990,사라세니아,세상만물의 가치를 보는 초능력을 가진 주인공. 무료한 일상중 찾아온 의외의 일들.,이상록,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C496036AF70001,9.616465863,http://webtoon.daum.net/webtoon/view/sarracenia,다음 웹툰,완결,"세상, 만물, 가치, 초능력, 주인공, 무료, 일상, 중, 의외, 일"
991,환상의 파트너,"꽃미남 동물 심리학자와 동물의 말이 들리는 여자, 환상의 짝꿍이 될 수 있을까?",김예린/장유라,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C0536F0275CE0001,9.734301581,http://webtoon.daum.net/webtoon/view/perfectp,다음 웹툰,완결,"꽃미남, 동물, 심리학자, 동물, 말, 여자, 환상, 짝꿍, 수"
992,쏘쏘리,부족한 것 투성이로 살아가는 30대 싱글녀 쏘쏘리와 그녀의 주변인들의 삶 이야기!,김인호,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B021D057B650002,9.127884615,http://webtoon.daum.net/webtoon/view/sosorry,다음 웹툰,완결,"부족, 것, 대, 녀, 쏘, 쏘, 리, 그녀, 주변인, 삶, 이야기"
993,라스트,지하경제 100억을 둘러싼 한 남자의 사투가 시작된다!,강형규,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C052BF054CA30003,9.644236572,http://webtoon.daum.net/webtoon/view/thelast,다음 웹툰,완결,"지하, 경제, 억, 남자, 사투, 시작"
994,오늘의 히어로,지구 종말 위기에서 인류를 구원할 오늘의 히어로는 누구?,김상수,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C69C06662A0001,9.060728745,http://webtoon.daum.net/webtoon/view/todayshero,다음 웹툰,완결,"지구, 종말, 위기, 인류, 구원, 오늘, 히어로, 누구"
995,스틸레인,지금 한반도가 위험하다! 숨막히는 국제 정치 스릴러!,제피가루,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C05834044F060001,9.645833333,http://webtoon.daum.net/webtoon/view/steelrain,다음 웹툰,완결,"한반도, 위험, 국제, 정치, 스릴러"
996,별호도감,지독하게 운이 없는 녀석과 어쨌든 천재인 두 녀석의 고군분투 능력수행기,불타는 오렌지,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C309810507940001,5.555764411,http://webtoon.daum.net/webtoon/view/psychic,다음 웹툰,완결,"지독, 운, 녀석, 천재, 녀석, 고군분투, 능력, 수행, 기"
997,보고 있으면 기분 좋아져라 ,"말랑말랑 촉촉하게, 페리의 감성시트콤 생활만화!!   ",페리테일,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFD3A021DE40002,9.609477124,http://webtoon.daum.net/webtoon/view/feelgood,다음 웹툰,완결,"페리, 감성, 시트콤, 생활, 만화"
998,조명가게,강풀 작가의 미스테리심리썰렁물 씨즌5 조명가게,강풀,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C576044B210001,9.451270996,http://webtoon.daum.net/webtoon/view/lightingstore,다음 웹툰,완결,"강풀, 작가, 미스테리, 심리, 조명"
999,낭만오피스,직장이 나를 울릴 때 본격적으로 읽고 싶은 낭만적 직장생활 사건기록부?,김국현,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACAFE02335C0002,9.393393393,http://webtoon.daum.net/webtoon/view/nangmanoffice,다음 웹툰,완결,"직장, 나, 때, 본격, 낭만, 직장, 생활, 사건, 기록부"
1000,창작의 고통,대학교 만화학과에 들어가면 무엇을 배우는지 알아볼까요?,낼름이,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C7F30130F70001,8.241308793,http://webtoon.daum.net/webtoon/view/painofcreation,다음 웹툰,완결,"대학교, 만화, 학과, 무엇"
1001,돼지털,나는 사람인가? 돼지인가?,옥이,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C643022BAF0004,8.322147651,http://webtoon.daum.net/webtoon/view/pigfur,다음 웹툰,완결,"나, 사람, 돼지"
1002,아침에 시 한 수,팬더댄스와 함께 매일 매일 아침 시 한 수 꿀~꺽!,조경규,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554ACA9B0220AE0002,5.827008929,http://webtoon.daum.net/webtoon/view/pandasi,다음 웹툰,완결,"팬더, 댄스, 아침, 수"
1003,커피와 하루 the start,커피와 함께 살아가는 네 사람 이야기,한상훈,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C1BB0231E00001,9.402816901,http://webtoon.daum.net/webtoon/view/coffeethestart,다음 웹툰,완결,"커피, 사람, 이야기"
1004,바나나 트위스트,"없던 가족이 하나, 둘..도대체 몇 명?! 평범한 가족이 만들어내는 비범한 일상시트콤.",김병관,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C3D1026C8B0001,9.487922705,http://webtoon.daum.net/webtoon/view/banana,다음 웹툰,완결,"가족, 하나, 둘, 명, 가족, 일상, 시트콤"
1005,메트로놈,시간의 벽을 넘어 잃어버린 기억 속의 그녀를 지켜야만해!,이원진,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C069FB0127CD0001,8.636734694,http://webtoon.daum.net/webtoon/view/metronome,다음 웹툰,완결,"시간, 벽, 기억, 속, 그녀"
1006,무한도전,무한도展! 웹툰으로 만나는 최강 에피소드 총 정리! ,DAUM WEBTOON,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1CA230265CD0001,8.511288181,http://webtoon.daum.net/webtoon/view/muhandoujeon,다음 웹툰,완결,"한도, 웹툰, 최강, 에피소드, 정리"
1007,무늬만 사람,사람을 닮은 동식물들의 옴니버스 이야기.,김효중,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AFDC3053B540002,9.443636364,http://webtoon.daum.net/webtoon/view/likeperson,다음 웹툰,완결,"사람, 동식물, 옴니버스, 이야기"
1008,잡초이야기,"고뇌하는 잡초의 탄생 이후, 잡초계에서 벌어지는 4차원의 일상!",정이리이리,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554B078602653F0004,9.310533516,http://webtoon.daum.net/webtoon/view/japcho,다음 웹툰,완결,"고뇌, 잡초, 탄생, 이후, 잡초, 차원, 일상"
1009,더 파이브,모든 것을 앗아간 연쇄 살인마를 향한 뜨거운 복수극!,정연식,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C04F6C025E840001,9.183140318,http://webtoon.daum.net/webtoon/view/thefive,다음 웹툰,완결,"것, 연쇄, 살인마, 복수, 극"
1010,블랙윈드,인간들이 사냥하던 마녀가 이제 인간 사냥에 나선다!,제이군,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C0520B0570A10002,9.458333333,http://webtoon.daum.net/webtoon/view/blackwind,다음 웹툰,완결,"인간, 사냥, 마녀, 인간, 사냥"
1011,기춘씨에게도 봄은 오는가,나에게도 한번만 기회를..! 기춘씨의 처절한 솔로탈출기!!,네온비,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C057B00315500001,9.684729064,http://webtoon.daum.net/webtoon/view/gichun,다음 웹툰,완결,"나, 번, 기회, 춘, 씨, 처절, 솔로, 탈출기"
1012,77번째 돌연변이,모든 돌연변이들을 구원할 77번째 돌연변이가 온다!,코리,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C047120226180001,7.825882353,http://webtoon.daum.net/webtoon/view/77Mutation,다음 웹툰,완결,"돌연변이, 구원, 번, 돌연변이"
1013,그녀의 수염,"눈에 거슬리는 그녀의 수염, 그리고 사랑 혹은 이별..",유동혁,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554AD074022E130003,8.746666667,http://webtoon.daum.net/webtoon/view/hermustache,다음 웹툰,완결,"눈, 그녀, 수염, 사랑, 이별"
1014,학원기이야담,기이하고 익숙한 학원괴담을 엉뚱하게 비틀어버린다. 계란계란작가의 특별한 호러만화,계란계란,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/554C493002541B0002,9.537086685,http://webtoon.daum.net/webtoon/view/school_horror,다음 웹툰,완결,"학원, 괴담, 계란, 작가, 특별, 호러, 만화"
1015,에어리어제로,지구를 떠나려 하지만 그 이유를 잃은 사람들...,라라시스터,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C05766027C320001,9.581267218,http://webtoon.daum.net/webtoon/view/Area0,다음 웹툰,완결,"지구, 이유, 사람"
1016,창공의 코코,"15세 소녀 코코, 갈가마귀단과 함께 창공을 날아오르다!",심군,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C049010205320001,9.1558753,http://webtoon.daum.net/webtoon/view/skycoco,다음 웹툰,완결,"세, 소녀, 코코, 갈가마귀, 단과, 창공"
1017,여섯살 엄마,엄마가 되고 싶은 여섯살 소녀의 품행 방정한 육아일기,yumyum,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C050A80224DD0001,9.079274117,http://webtoon.daum.net/webtoon/view/sixyears,다음 웹툰,완결,"엄마, 여섯, 살, 소녀, 품행, 육아, 일기"
1018,피NO키오,진실과 거짓의 경계에서 시작되는 독자 참여형 블랙 콩트!,세환,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55C1C5520524060001,7.494423792,http://webtoon.daum.net/webtoon/view/PINO,다음 웹툰,완결,"진실, 거짓, 경계, 시작, 독자, 참여, 블랙, 콩트"
