,id,title,author,genre,story,score,thumbnail_url,platform
61,61,중증외상센터 : 골든 아워,한산이가 / 홍비치라,"스토리, 드라마","살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.
사명감 있는 또라이. 중증외상센터의 난폭한 천사. 
외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트.",9.972,https://shared-comic.pstatic.net/thumb/webtoon/738174/thumbnail/thumbnail_IMAG06_ee30c99b-8f61-4864-a68a-543639028bb9.jpg,네이버 웹툰
62,62,사신소년,류,"스토리, 액션","수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",9.943000000000001,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG06_d753f6ee-4b8b-4ff2-a542-31473376a1ad.jpg,네이버 웹툰
63,63,헬58,장성준,"스토리, 액션","약육강식의 섬 헬58에서 벌어지는 권력다툼과 암투, 배신. 
주인공 서민은 이 지옥같은 섬에서 과연 희망을 찾고 탈출할 수 있을까?",9.939,https://shared-comic.pstatic.net/thumb/webtoon/719508/thumbnail/thumbnail_IMAG06_44a9b7f3-c59d-431c-8d47-f44cc3a683fa.jpg,네이버 웹툰
64,64,신도림,오세형,"스토리, 액션","세상이 무너지고 세워진 지하도시 신도림
그곳에 들어가지 못하고 생존한 소년들이 지하도시의 비밀을 파헤친다",9.922999999999998,https://shared-comic.pstatic.net/thumb/webtoon/683496/thumbnail/thumbnail_IMAG06_921056fb-0866-4315-a85d-621b570e488e.jpg,네이버 웹툰
65,65,호랑이 들어와요,배세혁 / 유은,"에피소드, 판타지","숲속의 젊은 부부와 어느 날 그들에게 찾아온
정체불명의 아이들이 만들어가는 즐겁고 신묘한 일상",9.979000000000003,https://shared-comic.pstatic.net/thumb/webtoon/757904/thumbnail/thumbnail_IMAG06_1ac40e6e-83b8-497e-87d4-4ee027275b8f.jpg,네이버 웹툰
66,66,삼국지톡,무적핑크 / 이리,"에피소드, 시대극","""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!""",9.857,https://shared-comic.pstatic.net/thumb/webtoon/711422/thumbnail/thumbnail_IMAG06_23bb66f8-07e3-4d2d-8f3a-c33be03198eb.jpg,네이버 웹툰
67,67,위아더좀비,이명재,"스토리, 드라마","초대형 쇼핑몰 서울타워에 좀비 사태가 발발하고, 정부는 사태 진압을 위해 좀비들을 타워에 두고 봉쇄한다. 
김인종은 미처 구조되지 못해 좀비들이 우글거리는 타워 안에 남겨져 1년을 산다. 
알고 보니 김인종뿐 아니라 꽤 많은 사람들이 몰래몰래 숨어 살고 있는 듯하다. 
인간과 좀비가 공존하는 이 미스터리한 타워 안에서 무슨 일이 일어나고 있을까?
2020 지상최대공모전 대상 수상 작품!",9.948333333333334,https://shared-comic.pstatic.net/thumb/webtoon/766648/thumbnail/thumbnail_IMAG06_f81dd605-e54a-4c36-89dd-f5f7ce585761.jpg,네이버 웹툰
68,68,악인,광탄토 / 마두르,"스토리, 스릴러","타인의 생각을 눈으로 볼 수 있는 주인공 봉강.

자신의 능력을 이용해서 소소한 일상을 보내던 중, 
과내 최고 인기남 조훈 선배의 속마음을 보게 된다. 

하지만 그가 마주한 진실은... 
온갖 '살의'로 가득찬 살인자 훈의 또 다른 모습이었다.",9.87125,https://shared-comic.pstatic.net/thumb/webtoon/759924/thumbnail/thumbnail_IMAG06_1c4baf34-aa1b-481c-9644-e590cedca070.jpg,네이버 웹툰
69,69,원주민 공포만화,원주민,"스토리, 스릴러","끝까지 방심하지 말 것!
당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!",9.888000000000002,https://shared-comic.pstatic.net/thumb/webtoon/698918/thumbnail/thumbnail_IMAG06_1638d308-afb2-496c-ae15-161472551ed9.jpg,네이버 웹툰
70,70,달콤살벌한 부부,플라비 / 장그린,"스토리, 로맨스","학창 시절 내내 앙숙이었던 남자, 
10년 만에 나타나 거절키 어려운 조건으로 쇼윈도 부부를 제안하다.",9.977,https://shared-comic.pstatic.net/thumb/webtoon/753856/thumbnail/thumbnail_IMAG06_60d15f8c-6725-4067-a978-1309035a85f8.jpg,네이버 웹툰
71,71,집이 없어,와난,"스토리, 드라마","집을 버리고 뛰쳐나간 고해준, 집 없이 텐트 생활하는 문제아 백은영. 
악연으로 만난 두 사람은 버려진 옛날 기숙사에서 함께 살게 되는데.. 
기숙사도 서로도 싫지만 돌아갈 곳이 없는 두 사람의 힘든 성장 이야기",9.982000000000001,https://shared-comic.pstatic.net/thumb/webtoon/721433/thumbnail/thumbnail_IMAG06_030f6c8c-39a5-4221-86e0-c4b88c177172.jpg,네이버 웹툰
72,72,빌런투킬,퓨핀 / 은지,"스토리, 판타지","동료를 살해했다는 억울한 누명을 쓰고 사망한 카시안. 모든 게 끝이라고 생각한 순간. 그의 영혼은 어느 소년의 몸에 빙의되어 빌런으로 각성한다.
선망의 대상이자 대중의 지지를 받던 탑클래스 싸이커였던 그가 하루아침에 빌런이 되다니! 그는 자신의 운명을 받아들이기 힘들다.
복수와 분노! 거듭되는 파괴적인 충동으로 이성까지 잠식당할 위기에 처하지만, 신비로운 존재 모로스의 도움과 초인적인 자제력으로 이를 극복해 낸다.
“대재앙급이라고?! 어디.. 화끈하게 터트려 볼까!!”",9.845,https://shared-comic.pstatic.net/thumb/webtoon/765156/thumbnail/thumbnail_IMAG06_c731ff23-5057-4925-b9fe-b3c0d56b162f.jpg,네이버 웹툰
73,73,태시트,김다찌,"스토리, 액션","좀비 바이러스를 내뿜는 오염물질로 무너진 세상. 그곳에 적응한 사람들. 
높은 자원과 뛰어난 박사 ‘사이먼’을 겸했던 마을 ‘아미나’.
하지만  ‘사이먼’이 실종되고 ‘아미나’ 사람들은 절망에 빠진다.
그런 ‘아미나’에서 태어나고 자란 ‘루비’.
그녀로 인해 묻혀있던 사건들이 서서히 모습을 드러내기 시작하는데...",9.791999999999998,https://shared-comic.pstatic.net/thumb/webtoon/766966/thumbnail/thumbnail_IMAG06_cf5dfadb-055e-468d-8fcd-dc7b9f707d73.jpg,네이버 웹툰
74,74,오피스 누나 이야기,김자네 / 와삭바삭,"스토리, 로맨스","회사 TF팀에서 만난 성숙하고 매력적인 연상의 여자 안책임님.
현명하고, 배려심 깊고, 그래서 끌리는……하지만, 아이가 있는 여자.",9.919,https://shared-comic.pstatic.net/thumb/webtoon/755694/thumbnail/thumbnail_IMAG06_2a95db0e-3641-4dee-a2d5-d034b2a3f784.jpg,네이버 웹툰
75,75,윌유메리미,마인드C,"에피소드, 일상","외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 
서울 부산 띠동갑 커플의 리얼 연애 일기",9.875,https://shared-comic.pstatic.net/thumb/webtoon/616239/thumbnail/title_thumbnail_20161031214436_t125x101.jpg,네이버 웹툰
76,76,아이레,설이 / Team 설이,"스토리, 판타지","사라진 여왕의 힘을 찾기 위한 여정.
그들의 위대한 모험이 시작된다.",9.919,https://shared-comic.pstatic.net/thumb/webtoon/754875/thumbnail/thumbnail_IMAG06_0473f6bf-1b3c-4ab9-8f40-ba92e10cc601.jpg,네이버 웹툰
77,77,견우와 선녀,안수민,"스토리, 드라마","죽음이 가까워진 사람들은 '거꾸로' 걸어들어 온다
그리고 그게 하필 내 이상형이라니!?",9.978000000000002,https://shared-comic.pstatic.net/thumb/webtoon/740034/thumbnail/thumbnail_IMAG06_edae4099-48b9-434c-b9b8-d6222e1f40d7.jpg,네이버 웹툰
78,78,용왕님의 셰프가 되었습니다,문백경 / 카라쿨,"스토리, 판타지","인당수에 몸을 던진 심청! 귀차니즘 드래곤의 던전에서 깨어나다?
사연 많은 귀염뽀짝 몬스터와 맛있는 공생라이프!",9.981000000000002,https://shared-comic.pstatic.net/thumb/webtoon/741449/thumbnail/thumbnail_IMAG06_df779987-4c96-44fc-ab2b-d20a272d9cee.jpg,네이버 웹툰
79,79,올가미,해무리,"스토리, 드라마","""일주일에 단 한 번, 내가 지시하는 곳으로 데려오기만 하면 돼요.""
정체불명의 힘을 지닌 윤수와 그의 올가미에 단단히 옭아매어진 채아. 과연 그녀는 그의 덫에서 빠져나올 수 있을까.",9.985,https://shared-comic.pstatic.net/thumb/webtoon/732988/thumbnail/thumbnail_IMAG06_08d5017b-97c6-4c42-8296-8b1ee572691c.jpg,네이버 웹툰
80,80,성인초딩,미티,"스토리, 드라마","32살 내 몸에 9살 나의 영혼이 들어왔다!
대신 32살의 나는 게임기 안에 갇혀버렸네?!",9.91,https://shared-comic.pstatic.net/thumb/webtoon/755601/thumbnail/thumbnail_IMAG06_1d86487d-e0e3-428d-96d7-46e5f795083f.jpg,네이버 웹툰
81,81,"플레이, 플리",이에프,"스토리, 로맨스","내 비밀을 유일하게 아는 아이돌이 같은 과 동기? 
아이돌로부터 도착한 수상한 디엠! 
우리가 같은 과 동기라는 사실을 너는 알까?",9.973,https://shared-comic.pstatic.net/thumb/webtoon/753853/thumbnail/thumbnail_IMAG06_f8d4a9dc-0b42-4cfb-a44b-8789deccd636.jpg,네이버 웹툰
82,82,3cm 헌터,돌연변이,"스토리, 판타지","세상 사람들의 몸이 3cm로 줄어들었다. 
이제는 고양이, 개미, 청소기 등 일상의 모든 것이 위협인 상황. 믿을 것은 각자에게 주어진 이능력 하나뿐이다.",9.835999999999999,https://shared-comic.pstatic.net/thumb/webtoon/733458/thumbnail/thumbnail_IMAG06_76e09f25-5935-453e-a1e4-c981c58ae3f3.jpg,네이버 웹툰
83,83,빅맨,하하영,"스토리, 스포츠","키가 크다는 건 엄청난 축복이라고?
208cm인 나한테는 그저 저주일 뿐이다!
빅맨 나은덕의 청춘 성장 학원물!!",9.874,https://shared-comic.pstatic.net/thumb/webtoon/753839/thumbnail/thumbnail_IMAG06_ab5eaa62-d5e3-41a8-b2b8-0a9db1bcf0bc.jpg,네이버 웹툰
84,84,아이즈,정썸머,"스토리, 판타지","한 쪽 눈이 없는 고등학생 '서주안'은 매일 학교에서 섬뜩한 시선을 느낀다.
두려움에 떨면서도 시선의 정체를 궁금해하던 중, '조류인간'의 존재를 알게되어 혼란에 빠지고...
서늘한 긴장감이 감도는 가운데, 조류인간들의 전쟁이 시작된다!",9.905,https://shared-comic.pstatic.net/thumb/webtoon/767908/thumbnail/thumbnail_IMAG06_6ad1f6d7-9085-4e8f-bc1a-4c35d883f56f.jpg,네이버 웹툰
85,85,하우스키퍼,채용택 / 유현,"스토리, 액션","'A.I가 인간에게 반역하는 것은 인간을 위해서이다.'
A.I 혁명이 일어난 세계에서 사상 최악의 바이러스가 창궐하고 하스티의 주인 네빌은 좀비화가 된다.
세계연합정부는 환자들의 치료를 포기하고 감염확산을 막기 위해 좀비 학살 정책을 벌인다.
인간이 인간을 포기한 최악의 상황에서도 하스티는 주인인 네빌을 포기할 수 없었다.
좀비가 된 주인을 지키기 위한 A.I들의 처절한 사투가 시작된다.",9.974,https://shared-comic.pstatic.net/thumb/webtoon/723046/thumbnail/thumbnail_IMAG06_0d3765cd-990e-4174-8f83-7e7026b789d9.jpg,네이버 웹툰
86,86,한강예찬,김8,"스토리, 드라마","겉보기엔 좋아보이지만 속은 썩었어! 가식에 지친 현대인의 현타 도미노.
고교동창생 한세련/강아영/예은지/차안나의 관계, 그리고 이야기.",9.985000000000001,https://shared-comic.pstatic.net/thumb/webtoon/748352/thumbnail/thumbnail_IMAG06_3e4cca83-4a0a-4db8-97d5-0209de830eb6.jpg,네이버 웹툰
87,87,제로게임,즐바센,"스토리, 판타지","인생 재건설 서바이벌
2015 대학만화 최강자전 수상작!",9.958000000000002,https://shared-comic.pstatic.net/thumb/webtoon/676695/thumbnail/thumbnail_IMAG06_bcac15c7-73f9-437a-b3c6-ef9bcd311410.jpg,네이버 웹툰
88,88,별종,이무기,"스토리, 드라마","이방인이 지구에 방문했다.
불행은 그 때부터 시작되었다.
예측불허 전개의 SF 스릴러.",9.934000000000001,https://shared-comic.pstatic.net/thumb/webtoon/738144/thumbnail/thumbnail_IMAG06_6fa6e0e3-9111-41bf-91ef-4b7289fbd4d8.jpg,네이버 웹툰
89,89,정년이,서이레 / 나몬,"스토리, 드라마","가진 것 없고 배운 것 없지만, 소리 하나만큼은 타고난 목포 소녀 정년! 
정년의 꿈은 여성 국극단에 들어가 부자가 되는 것인데… 
배워야 할 것은 많고, 주연 배우 자리는 멀기만 하다. 
과연 정년은 대 스타가, 부자가 될 수 있을까?",9.981,https://shared-comic.pstatic.net/thumb/webtoon/726214/thumbnail/thumbnail_IMAG06_25dd6138-226e-41b5-a674-837d20c8c8b1.jpg,네이버 웹툰
90,90,연우의 순정,이솔,"스토리, 감성","여학생으로 오해받을 정도로 여리여리한 외모를 가진 연우. 
그는 교내 인기스타인 강해솔을 몰래 좋아하고 있다.
하지만 낯을 굉장히 많이 가리고 소심한 연우는 같은 반인 해솔이에게 말 한 번 붙여본 적 없는데…",9.979,https://shared-comic.pstatic.net/thumb/webtoon/752532/thumbnail/thumbnail_IMAG06_71479868-81be-453d-be9d-8cc8fbd07681.jpg,네이버 웹툰
91,91,오파츠,성진 / 부겸,"스토리, 판타지","이 세상에 존재할 수 없는 물건인 ‘오파츠’를 소유한 이들. 
그들이 살아가는 세상인 경계의 밖(Out), 그곳에서 일어난 수많은 특별한 이야기.",9.853000000000002,https://shared-comic.pstatic.net/thumb/webtoon/744381/thumbnail/thumbnail_IMAG06_f50ec02d-57cf-4116-9164-3f5e72235193.jpg,네이버 웹툰
92,92,숲속의 담,다홍,"스토리, 감성","어느 순간부터 성장이 멈춘 '담'은
사람들을 피해 숲속으로 떠난다.",9.989999999999998,https://shared-comic.pstatic.net/thumb/webtoon/738145/thumbnail/thumbnail_IMAG06_4e6eee59-4be3-41f3-ad18-d8ac5cfac0ed.jpg,네이버 웹툰
93,93,빛빛빛,수진,"스토리, 로맨스","우리가 다시 만난다면, 나는 다른 선택을 할 수 있을까
엇갈린 첫사랑과의 재회",9.956000000000001,https://shared-comic.pstatic.net/thumb/webtoon/748045/thumbnail/thumbnail_IMAG06_3855c500-c8a7-4ec7-b284-4e265ae0bc88.jpg,네이버 웹툰
94,94,열녀박씨 계약결혼뎐,"김너울, 안젤리크 / 닷다","스토리, 로맨스","혼례 첫날밤, 갑작스럽게 서방을 잃은 열녀 박연우. 
엎친 데 덮친 격으로 괴한에게 납치당해 우물에 던져졌지만, 눈을 뜬 곳은 21세기 대한민국…?! 
설상가상 연우를 구해준 서방님 판박이는 가짜 혼인을 하자고 한다! 
당찬 열녀 박씨 연우와 독신주의자 강태하의 동상이몽 계약 결혼.",9.914,https://shared-comic.pstatic.net/thumb/webtoon/761601/thumbnail/thumbnail_IMAG06_fcf9f838-4449-4cd3-a413-389fb631eb79.jpg,네이버 웹툰
95,95,은주의 방 2~3부,노란구미,"스토리, 드라마","인테리어에서 연애까지,
은주의 라이프 체인지 스토리",9.956999999999999,https://shared-comic.pstatic.net/thumb/webtoon/654138/thumbnail/thumbnail_IMAG06_c68850e6-bfa1-4dc8-b6bf-c04ecb8cc69e.jpg,네이버 웹툰
96,96,풋내기들,신여름,"스토리, 로맨스","스무 살의 봄, 새봄은 두근거리는 마음으로 대학교 인근의 셰어하우스에 입성한다. 
그곳에서 외모와 성격이 전혀 다른 룸메이트 희주 그리고 최애 라욱과 똑같이 생긴 이상형까지 만난다. 
풋풋하지만 많은 것이 서툴렀던 스무 살, 우리들의 이야기!   
첫사랑의 설렘을 가득 담은 셰어하우스로 놀러 오실래요?",9.904444444444444,https://shared-comic.pstatic.net/thumb/webtoon/764622/thumbnail/thumbnail_IMAG06_5fdc9db9-65ed-41e7-a5b2-29f5bd3760e9.jpg,네이버 웹툰
97,97,조선홍보대행사 조대박,김양수,"스토리, 개그","냉혈한 광고홍보의 귀재
조선 시장에서도 성공할 수 있을까?",9.925999999999998,https://shared-comic.pstatic.net/thumb/webtoon/737019/thumbnail/thumbnail_IMAG06_71332e6f-1ef9-4b66-b3b3-b7b22b47cdfc.jpg,네이버 웹툰
98,98,자판귀,윤정민,"에피소드, 스릴러","자판기에서 내가 원하는 것이 나온다!?
데뷔를 꿈꾸는 연습생 박도영. 대표의 비리로 데뷔가 무산되자, 만취한 상태로 골목길을 헤매다 수상한 자판기를 보게 되는데...",9.875,https://shared-comic.pstatic.net/thumb/webtoon/703850/thumbnail/thumbnail_IMAG06_fb5b9cec-432d-49c6-8215-8c05d6c8494c.jpg,네이버 웹툰
99,99,안식의 밤,연제원,"스토리, 스릴러","노인들을 대상으로 한 연쇄 살인 사건의 전말
'나는 할머니를 죽이지 않았어요!!'",9.908,https://shared-comic.pstatic.net/thumb/webtoon/738483/thumbnail/thumbnail_IMAG06_973b0ef3-0ba1-4177-b8af-dd29275ee309.jpg,네이버 웹툰
100,100,완벽한 가족,냥빠 / 주은,"스토리, 스릴러","누가 봐도 행복하고 완벽한 선희네 가족.
어느 날, 선희는 친구 경호를 죽였다는 고백을 하지만
엄마의 반응이 뭔가 이상하다.",9.901999999999997,https://shared-comic.pstatic.net/thumb/webtoon/752531/thumbnail/thumbnail_IMAG06_8b5f72f6-94d7-44e0-8516-86a095114970.jpg,네이버 웹툰
101,101,도를 아십니까,이건 / 요엘,"스토리, 판타지","전래동화가 이렇게 꼬인다고? 제대로 약빤(?) 동화가 시작된다!
전우치의 장손, 전우진의 신입 도사 도전기",9.927000000000001,https://shared-comic.pstatic.net/thumb/webtoon/747666/thumbnail/thumbnail_IMAG06_4a42e7f5-6dc3-443d-b394-7a59f9a0efdc.jpg,네이버 웹툰
102,102,나의 플랏메이트,산삼,"스토리, 드라마","해리포터 덕질만이 인생의 큰 기쁨인 피폐한 공시생 건이에게 찾아온 엄청난 행운!
럭셔리 퍼스트클래스를 타고 떠난 런던에서 마음껏 덕질해보려고 했는데...
그녀에게 찾아온 힘든 시련과 멋지고 잘생긴 룸메이트들?
과연 건이는 시련극복과 런던생활을 잘할수 있을것인가!",9.975000000000001,https://shared-comic.pstatic.net/thumb/webtoon/762073/thumbnail/thumbnail_IMAG06_39d6b925-3558-4673-a903-095943ae2efa.jpg,네이버 웹툰
103,103,필살VS로맨스,구르,"스토리, 개그","무협 만화 같은 여자 ‘유비’. 순정 만화 같은 남자 ‘신우’.
자신의 장르대로 살아가던 두 사람의 순탄치 않은 썸타기!
만화의 정석대로 해피엔딩을 이룰 수 있을까?!",9.98,https://shared-comic.pstatic.net/thumb/webtoon/745207/thumbnail/thumbnail_IMAG06_77574f49-7c80-4d31-a648-4eb4a33ac56b.jpg,네이버 웹툰
104,104,언메이크,박화랑,"스토리, 판타지","멀지 않은 미래, 미세먼지 폭풍으로 인류는 맑은 공기를 잃었다.
목에 이식하는 기생 필터의 개발로 위기를 극복했다고 생각했지만,
기생 필터가 변이를 일으키며 세상은 다시 한번 위기에 빠지는데...",9.842,https://shared-comic.pstatic.net/thumb/webtoon/746535/thumbnail/thumbnail_IMAG06_ebf7d3a7-99bd-4513-b775-463b39d645f0.jpg,네이버 웹툰
105,105,피로만땅,샤니,"에피소드, 개그","&lt;203호 저승사자&gt; 샤니 작가 신작. 취준생 유림은 밤 9시에 면접을 보러오라는 연락을 받고 찾아갔다가 우여곡절 끝에 합격한다.
그녀가 맡은 일은 보디가드. 하지만 그녀가 지켜야 하는 건 언제 자신을 흡혈할지 모르는 위험한 뱀파이어?!
뱀파이어 헌터들에게서 뱀파이어를 보호하면서 벌어지는, 누가 누구를 지키는지 모를 아찔한 개그 웹툰.
과연 유림은 뱀파이어를 지켜낼 수 있을까!",9.959000000000001,https://shared-comic.pstatic.net/thumb/webtoon/758672/thumbnail/thumbnail_IMAG06_17b190f3-c2d0-4dae-aa1d-142b8970fbb6.jpg,네이버 웹툰
106,106,장단에 맞춰줘!,햇님,"스토리, 로맨스","초단신 보람과 일진농구부 최겸의
너무 다른 반전 개그 로맨스!",9.892,https://shared-comic.pstatic.net/thumb/webtoon/735247/thumbnail/thumbnail_IMAG06_44ac3f57-d74e-4475-bc14-180c203fd16d.jpg,네이버 웹툰
107,107,인문학적 감수성,교날 / 번암,"스토리, 드라마","타투이스트 감수성에게는 남들과 다른 비밀이 하나 있다.
바로 살아움직이는 그림을 그린다는 것!

이런 이상한 능력 덕분에 깡패처럼 보이는(?) 손님에게
새겨주었던 용 문신이 탈주를 하게 되고, 
극대노한 상태로 찾아온 그녀와 모종의 사건으로 엮이면서
거절하지 못할 제안을 받는데...",9.953,https://shared-comic.pstatic.net/thumb/webtoon/759923/thumbnail/thumbnail_IMAG06_7f6aecec-6634-43c3-9eb3-85681ba64c06.jpg,네이버 웹툰
108,108,고수,류기운 / 문정후,"스토리, 액션","&lt;용비불패&gt; 최강의 콤비가 무협의 전설을 다시 쓰다! 
천하제일의 고수 강룡. 그리고 수많은 다른 고수들의 이야기.",9.906000000000002,https://shared-comic.pstatic.net/thumb/webtoon/662774/thumbnail/thumbnail_IMAG06_32e93487-96da-407b-a437-ad3eab65c55d.jpg,네이버 웹툰
109,109,전지적 독자 시점,UMI / 슬리피-C,"스토리, 판타지","'이건 내가 아는 그 전개다'
한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다.
오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.",9.974,https://shared-comic.pstatic.net/thumb/webtoon/747269/thumbnail/thumbnail_IMAG06_baed4a4a-c499-419e-a48e-26d360b07b31.jpg,네이버 웹툰
110,110,급식아빠,김재한,"스토리, 액션","&lt;부활남&gt; 김재한 작가의 신작! 딸바보 웹툰작가의 갑작스러운 죽음.
학원액션 만화를 그리던 능력(?)을 살려 일진 서클 12간지로부터 딸 다연이를 지켜라!
딸이 괴롭힘당하는 모습을 보게 된다면? ...이건 못 참지. 내 딸 건드는 새끼들 다 조져버림.",9.8175,https://shared-comic.pstatic.net/thumb/webtoon/758662/thumbnail/thumbnail_IMAG06_d3d86114-97a2-46be-9362-281abb399566.jpg,네이버 웹툰
111,111,복학왕,기안84,"스토리, 드라마","패션왕 우기명이 돌아왔다!
즐거운 대학 생활?! 과연?!",9.363,https://shared-comic.pstatic.net/thumb/webtoon/626907/thumbnail/title_thumbnail_20150407141027_t125x101.jpg,네이버 웹툰
112,112,모죠의 일지,모죠,"에피소드, 개그","소신있는 취향과 내성적인 성향.
훌륭한 집순이 모죠의 은밀한 비밀들",9.98,https://shared-comic.pstatic.net/thumb/webtoon/728015/thumbnail/thumbnail_IMAG06_e8645b88-7acd-45d4-923d-a295a8752c35.jpg,네이버 웹툰
113,113,격기3반,이학,"스토리, 스포츠","한국이 세계 격투기의 중심이 된 세상. 전국 탑 클래스 격투기 학생들만 모인 남일고에 약골 소년 주지태가 돌연 투입된다.
신체적 약점이 상쇄되는 무술 ‘주짓수’를 통해, 주지태는 격기반의 정점에 오를 수 있을 것인가…?",7.862,https://shared-comic.pstatic.net/thumb/webtoon/701535/thumbnail/thumbnail_IMAG06_3d26ef81-8afd-42fe-ae6a-1cfa7a585124.jpg,네이버 웹툰
114,114,튜토리얼 탑의 고인물,방구석김씨 / 루비,"스토리, 액션",저주로 인해 튜토리얼 탑에 갇힌 헌터. 레벨업을 하며 넘사벽 능력을 갖게 된 그가 12년 만에 탑 밖의 세상에 나간다!,9.801,https://shared-comic.pstatic.net/thumb/webtoon/738694/thumbnail/thumbnail_IMAG06_f10000fe-e399-4c6e-8c50-734cdcd41fa9.jpg,네이버 웹툰
115,115,세상은 돈과 권력,한동우 / 이도희,"에피소드, 드라마","재벌 3세가 일반 고등학교에 들어오면서, 선생들과 학생들은 거대 자본에 굴복해 권력을 차지하기 위한 '두뇌싸움'이 난무하는 학교로 바뀐다. 이 학교의 법칙을 부수기 위해 천재 '단건우'가 전학온다.",9.931,https://shared-comic.pstatic.net/thumb/webtoon/710747/thumbnail/thumbnail_IMAG06_b2eeb82b-2be6-4a88-abed-947b21ce4b55.jpg,네이버 웹툰
116,116,캐슬,정연,"스토리, 액션","복수를 위해 칼을 갈아온 특급 킬러 '김신',
뒷세계 '절대권력'과의 목숨 건 한판 승부!",9.973000000000003,https://shared-comic.pstatic.net/thumb/webtoon/736744/thumbnail/thumbnail_IMAG06_e9db9da0-cdbd-437b-b357-10c50c8c5451.jpg,네이버 웹툰
117,117,노곤하개,홍끼,"에피소드, 일상","귀여운 멍멍이들과 함께하는
노곤하지 않은 일상 이야기",9.981000000000002,https://shared-comic.pstatic.net/thumb/webtoon/702672/thumbnail/thumbnail_IMAG06_8622b154-476d-4819-b462-88f4ab035744.jpg,네이버 웹툰
118,118,하렘의 남자들,"알파타르트,히어리 / 영빈","스토리, 로맨스","""내 후궁들부터 들이기로 하였다. 한 다섯 정도.""
타리움 제국의 황녀, 라틸. 그녀의 첫사랑 하이신스는 황제가 되기 위해 본국 권력자의 딸과 결혼한다.
충격 받는 라틸. 하지만 그 충격이 가시기도 전에 황태녀가 되고,이복남매의 반란 세력에 맞서 황위를 지켜낸다.
그렇게 여황제가 된 라틸에게 대신들은 국서를 맞을 것을 제안하는데, 뭔가, 심기에 거슬린다.
'왜 여황제는 후궁을 못 들인다는 거지?'
""저도 최소 다섯 명은 후궁으로 두어야겠습니다. 제가 좋다면 하렘으로 들여보내세요,
보고 마음에 드는 사람을 국서로 삼을 것입니다."" 
전무후무한 여황제의 하렘으로, 치명적인 매력의 남자들이 모여든다!",9.954000000000002,https://shared-comic.pstatic.net/thumb/webtoon/760001/thumbnail/thumbnail_IMAG06_b46407a2-9147-44c9-bf4b-e3462a5fb8d0.jpg,네이버 웹툰
119,119,남주의 첫날밤을 가져버렸다,"황도톨,티바 / MSG","스토리, 로맨스","소설 속 엑스트라인 백작 영애 리플리로 빙의 된 여주인공.
이왕 이렇게 된 거 전생에 경험하지 못한 귀족의 화려하고 풍족한 삶을 만끽하기로 한다.
파티장 구석에서 혼자 술을 즐긴 것까진 기억나는데… 
다음날 깨어보니 남주의 침대에 누워있는 것 아닌가!",9.968,https://shared-comic.pstatic.net/thumb/webtoon/749639/thumbnail/thumbnail_IMAG06_a9335bbb-1ffe-4be9-ace4-1ab05cc56853.jpg,네이버 웹툰
120,120,여주실격!,기맹기,"스토리, 드라마","'약'한 여배우 천리사
더이상 배우같은건 하고 싶지 않다던
그녀의 복귀 스토리!",9.976000000000003,https://shared-comic.pstatic.net/thumb/webtoon/738143/thumbnail/thumbnail_IMAG06_a5039453-affa-41c0-b7f9-1b1cbcc19653.jpg,네이버 웹툰
121,121,원수를 사랑하라,정윤 / 태건,"스토리, 로맨스","고생 끝, 인생 리셋!.... 도 못했는데 과거를 들키다?!
늦깎이 대학생 배연희의 고군분투 캠퍼스 로맨스!",9.761,https://shared-comic.pstatic.net/thumb/webtoon/733079/thumbnail/thumbnail_IMAG06_154dcad6-831f-4efe-95f4-da4a60b9a0f7.jpg,네이버 웹툰
122,122,연놈,상하,"스토리, 드라마","중2 여름, 가지 말라는 말도 좋아했다는 말도 하지 못한 채 보낸 그녀가 3년 만에 나타났다.
지나버린 시간과 마주한 소년 그리고 소녀의 이야기",9.376000000000001,https://shared-comic.pstatic.net/thumb/webtoon/667573/thumbnail/thumbnail_IMAG06_a5e67e5d-d884-48f5-a298-260b4ad76297.jpg,네이버 웹툰
123,123,일렉시드,손제호 / 제나,"스토리, 액션","&lt;노블레스&gt; 손제호 작가와 &lt;소녀더와일즈&gt; 제나 작가가 만났다!
고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 
러블리 2인조의 액션 판타지",9.949000000000002,https://shared-comic.pstatic.net/thumb/webtoon/717481/thumbnail/thumbnail_IMAG06_8704285d-59f7-446b-8707-8aa3a8b4f647.jpg,네이버 웹툰
