,id,title,author,genre,story,score,thumbnail_url,platform
481,481,투명한 동거,정서,"스토리, 로맨스","닿을 듯 닿지 않는
인간과 유령의 아슬아슬한 동거",9.952000000000002,https://shared-comic.pstatic.net/thumb/webtoon/677740/thumbnail/title_thumbnail_20160418160211_t125x101.jpg,네이버 웹툰
482,482,찌질의 역사,김풍 / 심윤수,"스토리, 드라마","스무살 소년들이 남자로 진화한다
평생을 철들지 못하는 우리들의 찌질한 이야기",9.959,https://shared-comic.pstatic.net/thumb/webtoon/597481/thumbnail/title_thumbnail_20160803222246_t125x101.jpg,네이버 웹툰
483,483,원 뿔러스 원,청보리,"스토리, 판타지","같은 장애를 가진 두 소년이 살아가는 세상.
 
그리고 특정 장애인만을 노리는 범죄자.
 
장애를 주제로 한 학원 스릴러.",9.960000000000003,https://shared-comic.pstatic.net/thumb/webtoon/597473/thumbnail/title_thumbnail_20150821213837_t125x101.jpg,네이버 웹툰
484,484,MZ,최훈 / 청설모,"스토리, 액션","과거가 없는 요원과 과거가 수상한 해커.
이제 적도 아군도 없는 싸움이 펼쳐진다.",9.926,https://shared-comic.pstatic.net/thumb/webtoon/675830/thumbnail/title_thumbnail_20160311203717_t125x101.jpg,네이버 웹툰
485,485,숲 속의 미마,후은,"스토리, 판타지","전대미문의 이상한 마법사 하지만 자칭 완벽한 마법사!
영혼이 자유로운 어떤 마법사 이야기",9.980000000000002,https://shared-comic.pstatic.net/thumb/webtoon/640110/thumbnail/title_thumbnail_20160429190555_t125x101.JPG,네이버 웹툰
486,486,인챈트-나람이야기,자유,"스토리, 판타지","어느 날, 우리 집에 있는 이상한 그릇이 말을 걸어왔다!",9.964,https://shared-comic.pstatic.net/thumb/webtoon/630386/thumbnail/title_thumbnail_20140717183545_t125x101.jpg,네이버 웹툰
487,487,윈터우즈,cosmos / 반지,"스토리, 로맨스","살아있는 사람이 되고 싶은 윈터,
베스트셀러 동화 작가가 되고 싶은 제인
두 사람의 알록달록 동화같은 이야기",9.971666666666666,https://shared-comic.pstatic.net/thumb/webtoon/629056/thumbnail/title_thumbnail_20160219210248_t125x101.jpg,네이버 웹툰
488,488,대작,범우,"스토리, 스릴러",천재 신인작가와 그를 쫓는 이들의 숨막히는 이야기,9.95,https://shared-comic.pstatic.net/thumb/webtoon/675822/thumbnail/title_thumbnail_20160307143041_t125x101.jpg,네이버 웹툰
489,489,하나(HANA),와난,"스토리, 드라마","유전자조작 쥐로 알려져 있는 아이 HANA(하나),

하나가 연구실에서 탈출하면서 일어나는 이야기들.

&lt;어서오세요.305호에&gt; 와난 작가 신작!",9.931666666666667,https://shared-comic.pstatic.net/thumb/webtoon/557675/thumbnail/title_thumbnail_20130514180021_t125x101.jpg,네이버 웹툰
490,490,스퍼맨 시즌1,하일권,"스토리, 드라마","사랑하는 여자친구와 드디어 첫날밤을 맞게된 김기두
갑자기 정체모를 사람들에게 납치되고
자신이 슈퍼정자를 가진 능력자라는 얘기를 듣게 되는데...",9.923333333333334,https://shared-comic.pstatic.net/thumb/webtoon/674209/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,네이버 웹툰
